p,cooperativity,gpg_mode,factor,eig_index,pulse,alpha,beta,gamma,kappa,sequence_file
0.005,10000000.0,erroneous,stage 1 split entangler,0,6,1.20365335717717,2.786237810361854,-0.6387913789171268,-0.37259117420789034,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 1 split entangler,0,7,-1.8944879741683924,-2.8001229440237405,2.554412048844888,0.8366508100413281,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 1 split entangler,0,8,-1.84289331163239,-1.1798924451200625,-2.9794297985579004,2.8152837176295176,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 1 split entangler,0,9,2.666873174010486,0.8095463654785552,0.797994561697395,2.0117912753444185,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 1 split entangler,0,10,2.0157451813171967,2.4599023578962247,-1.2208094795869524,0.661773185307195,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 1 split entangler,5,1,1.9295969024523374,0.9669655817697407,1.142204138725059,-0.0038488240228487965,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_05.csv
0.005,10000000.0,erroneous,stage 1 split entangler,5,2,0.4779764960026684,2.4456456951561507,-2.9103513626433863,0.32600799785016205,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_05.csv
0.005,10000000.0,erroneous,stage 1 split entangler,5,3,2.929680784197587,1.0752077134307199,-1.6740297407932339,-0.35170347388564005,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_05.csv
0.005,10000000.0,erroneous,stage 1 split entangler,5,4,0.6106600069305971,3.141592653589793,1.5861691114698617,-0.6978207392634439,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_05.csv
0.005,10000000.0,erroneous,stage 1 split entangler,5,5,0.7426206664511196,-0.40696916036779535,-1.6526305185171422,-0.7946705669327189,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_05.csv
0.005,10000000.0,erroneous,stage 1 split entangler,5,6,-2.027201119563094,2.1033793369189393,-0.8238192868285649,1.8848572628851588,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_05.csv
0.005,10000000.0,erroneous,stage 1 split entangler,5,7,1.6738407159503228,1.0924196851010004,-1.49886350190966,-0.19539270425750108,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_05.csv
0.005,10000000.0,erroneous,stage 1 split entangler,5,8,0.7916195154286653,1.0696366168997868,0.2655716862299411,-1.2794604512679615,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_05.csv
0.005,10000000.0,erroneous,stage 1 split entangler,5,9,-1.2973184181731454,-0.23833549289306774,0.36408703690230254,0.8724474107293498,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_05.csv
0.005,10000000.0,erroneous,stage 1 split entangler,5,10,-0.38533248513624585,-1.1279641824986124,0.3973570275947248,2.6291664901281475,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_05.csv
0.005,10000000.0,erroneous,stage 1 split entangler,6,1,1.8982002605151043,-0.7902814362525439,-2.6858431323514877,-0.023213555912956367,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_06.csv
0.005,10000000.0,erroneous,stage 1 split entangler,6,2,-1.8339975317153996,2.7739801139533222,2.0174999571237255,1.553599917194643,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_06.csv
0.005,10000000.0,erroneous,stage 1 split entangler,6,3,-1.2340948794268656,-2.573806173849799,2.701207047706838,0.15880129888506603,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_06.csv
0.005,10000000.0,erroneous,stage 1 split entangler,6,4,-3.0022367740584737,-2.2904885410115154,-0.540263359407661,-2.395921286764161,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_06.csv
0.005,10000000.0,erroneous,stage 1 split entangler,6,5,2.4203904678692933,2.896504001702821,-3.068439341703396,-2.413630175957342,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_06.csv
0.005,10000000.0,erroneous,stage 1 split entangler,6,6,3.0691799021068737,2.1297957607144657,1.2060123428174951,-0.5001652440061058,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_06.csv
0.005,10000000.0,erroneous,stage 1 split entangler,6,7,3.0237784047045415,-2.078374283215018,1.7814744904239423,-0.07929388151386509,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_06.csv
0.005,10000000.0,erroneous,stage 1 split entangler,6,8,-1.5814193935457612,-0.24160738287256678,-0.7284713659909304,-1.502720693790235,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_06.csv
0.005,10000000.0,erroneous,stage 1 split entangler,8,1,2.8051188396049564,1.7474491729537176,1.8338345082459813,-0.0006234555284941995,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_08.csv
0.005,10000000.0,erroneous,stage 1 split entangler,8,2,-0.2049990465551993,-1.4710145293110584,-3.0158694746331065,-1.747844795273057,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_08.csv
0.005,10000000.0,erroneous,stage 1 split entangler,8,3,1.8838728808675362,-1.409907105206425,-2.8986278085320576,-0.06763988751937625,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_08.csv
0.005,10000000.0,erroneous,stage 1 split entangler,8,4,3.1403877818959516,0.3005170800591485,0.6394097378884834,2.307683131654512,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_08.csv
0.005,10000000.0,erroneous,stage 1 split entangler,8,5,2.2814947437778597,-0.31990241564315186,1.0964707059002683,-0.6213541366771692,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_08.csv
0.005,10000000.0,erroneous,stage 1 split entangler,8,6,0.8584702352054187,0.0747364529503015,0.0044500707486229175,-1.6603867104665428,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_08.csv
0.005,10000000.0,erroneous,stage 1 split entangler,8,7,-1.5176300311215827,0.24790091981925563,-0.504661669137478,0.7963922373304259,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_08.csv
0.005,10000000.0,erroneous,stage 1 split entangler,8,8,3.241380167232882e-05,0.26690210276344273,-0.040865586998411696,-0.7994334154413718,sequences/p_5p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_08.csv
0.005,10000000.0,erroneous,stage 2 split entangler,0,1,2.545877533187832,2.8743991137787805,-0.514526969312395,1.726970048055742e-05,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 2 split entangler,0,2,0.6011428164630598,-1.8818145495962255,1.4500503982707778,-1.5003787402194961,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 2 split entangler,0,3,-0.8770679935379614,0.5783773721761983,1.1036993207775274,-0.12388430684224745,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 2 split entangler,0,4,-0.11117117979312756,-2.8359156069772955,-1.1015286085029785,0.26931987940674185,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 2 split entangler,0,5,0.45463274407470394,-0.09161540433642462,-3.1402365408944566,-2.0454115601361353,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 2 split entangler,0,6,1.20365335717717,2.786237810361854,-0.6387913789171268,-0.37259117420789034,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 2 split entangler,0,7,-1.8944879741683924,-2.8001229440237405,2.554412048844888,0.8366508100413281,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 2 split entangler,0,8,-1.84289331163239,-1.1798924451200625,-2.9794297985579004,2.8152837176295176,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 2 split entangler,0,9,2.666873174010486,0.8095463654785552,0.797994561697395,2.0117912753444185,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 2 split entangler,0,10,2.0157451813171967,2.4599023578962247,-1.2208094795869524,0.661773185307195,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_00.csv
0.005,10000000.0,erroneous,stage 2 split entangler,4,1,1.9295969024523374,0.9669655817697407,1.142204138725059,-0.0038488240228487965,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_04.csv
0.005,10000000.0,erroneous,stage 2 split entangler,4,2,0.4779764960026684,2.4456456951561507,-2.9103513626433863,0.32600799785016205,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_04.csv
0.005,10000000.0,erroneous,stage 2 split entangler,4,3,2.929680784197587,1.0752077134307199,-1.6740297407932339,-0.35170347388564005,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_04.csv
0.005,10000000.0,erroneous,stage 2 split entangler,4,4,0.6106600069305971,3.141592653589793,1.5861691114698617,-0.6978207392634439,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_04.csv
0.005,10000000.0,erroneous,stage 2 split entangler,4,5,0.7426206664511196,-0.40696916036779535,-1.6526305185171422,-0.7946705669327189,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_04.csv
0.005,10000000.0,erroneous,stage 2 split entangler,4,6,-2.027201119563094,2.1033793369189393,-0.8238192868285649,1.8848572628851588,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_04.csv
0.005,10000000.0,erroneous,stage 2 split entangler,4,7,1.6738407159503228,1.0924196851010004,-1.49886350190966,-0.19539270425750108,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_04.csv
0.005,10000000.0,erroneous,stage 2 split entangler,4,8,0.7916195154286653,1.0696366168997868,0.2655716862299411,-1.2794604512679615,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_04.csv
0.005,10000000.0,erroneous,stage 2 split entangler,4,9,-1.2973184181731454,-0.23833549289306774,0.36408703690230254,0.8724474107293498,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_04.csv
0.005,10000000.0,erroneous,stage 2 split entangler,4,10,-0.38533248513624585,-1.1279641824986124,0.3973570275947248,2.6291664901281475,sequences/p_5p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_04.csv
0.005,10000000.0,erroneous,feedback U_0,0,1,2.205201368277503,-0.9652496722659836,0.6077733309051722,1.9202016738829822e-05,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_00.csv
0.005,10000000.0,erroneous,feedback U_0,0,2,-2.3343754804853294,-0.5375721471925776,0.892403087240533,2.760157953353058,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_00.csv
0.005,10000000.0,erroneous,feedback U_0,0,3,-0.02867089243892121,-1.8212868931737642,2.8650426669177147,2.854653688082725,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_00.csv
0.005,10000000.0,erroneous,feedback U_0,0,4,0.2712234199979234,-1.4821474884894885,-2.3401583060012285,1.333253240238292,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_00.csv
0.005,10000000.0,erroneous,feedback U_0,0,5,-0.25561242850769517,0.8915790519601792,-2.5040476886090572,0.25067456110320757,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_00.csv
0.005,10000000.0,erroneous,feedback U_0,0,6,0.49272943565238136,2.2526766715713693,-1.4022189258445175,0.16851715281600696,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_00.csv
0.005,10000000.0,erroneous,feedback U_0,0,7,-0.8486849657212175,1.9366202591669088,1.5292607289982745,1.6330246732541007,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_00.csv
0.005,10000000.0,erroneous,feedback U_0,0,8,2.420636298370033,1.3508393068128353,-3.033209842613758,-0.19704328710639307,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_00.csv
0.005,10000000.0,erroneous,feedback U_0,0,9,1.952537150101494,-0.8972126415210611,-1.3486103540157042,-0.2040107063512306,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_00.csv
0.005,10000000.0,erroneous,feedback U_0,1,1,-1.5339740810043587,2.1480693291773965,-1.2621611307805032,-0.0025355737723681262,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_01.csv
0.005,10000000.0,erroneous,feedback U_0,1,2,-1.7844981825565331,0.8663092055006277,-1.358822907390428,-1.4232615303176217,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_01.csv
0.005,10000000.0,erroneous,feedback U_0,1,3,2.2134969511809337,-0.5451492696683377,1.286924821602231,0.15528543341417458,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_01.csv
0.005,10000000.0,erroneous,feedback U_0,1,4,-3.0024733681448854,-0.060361101170877084,1.2526842759975343,-1.1493658847290713e-05,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_01.csv
0.005,10000000.0,erroneous,feedback U_0,1,5,-1.8927399533339744,0.08513164613135896,0.8656926288910821,-1.775900509717312,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_01.csv
0.005,10000000.0,erroneous,feedback U_0,1,6,0.8986347926662185,-2.4016491626208247,2.9035155561918606,0.20433207088186245,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_01.csv
0.005,10000000.0,erroneous,feedback U_0,1,7,-1.0341348534606036,1.7345353310909686,0.8818112088288328,2.9000485398934357,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_01.csv
0.005,10000000.0,erroneous,feedback U_0,1,8,2.40690616718831,0.5390264112878373,1.760413745048402,-0.953719934104832,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_01.csv
0.005,10000000.0,erroneous,feedback U_0,1,9,3.01131370391338,-0.7004844947529257,2.7331445491728585,-2.3756015510168496,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_01.csv
0.005,10000000.0,erroneous,feedback U_0,2,1,3.025214934472897,-2.6102553863505866,-0.1916597636484771,0.016711721227733324,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_02.csv
0.005,10000000.0,erroneous,feedback U_0,2,2,-0.8803082133569049,-0.9036721845166622,2.2361474909081984,1.8060716233129348,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_02.csv
0.005,10000000.0,erroneous,feedback U_0,2,3,-1.3184225670256706,2.9624390214241,3.1163897729531005,-0.971595623227924,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_02.csv
0.005,10000000.0,erroneous,feedback U_0,2,4,0.46244315159245275,3.104398113651664,-2.949714999674497,-0.14026381277303762,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_02.csv
0.005,10000000.0,erroneous,feedback U_0,2,5,2.957488685003175,-0.6304178082368327,-2.6238592160527032,-2.768218487117989,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_02.csv
0.005,10000000.0,erroneous,feedback U_0,2,6,1.8928634339977453,-1.602531774086276,-1.6511010751367663,-2.1771943088352983,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_02.csv
0.005,10000000.0,erroneous,feedback U_0,2,7,2.6377048011150324,0.7860585660833719,1.021796684663513,1.4524116178938757,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_02.csv
0.005,10000000.0,erroneous,feedback U_0,2,8,1.7298129269855589,-2.569232578656444,2.595800662837065,-1.8253344666656066,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_02.csv
0.005,10000000.0,erroneous,feedback U_0,2,9,1.5110885906631537,2.144717528218149,-1.4079913033002793,0.09943060268795129,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_02.csv
0.005,10000000.0,erroneous,feedback U_0,3,1,-1.508775671970488,-2.9842054977649717,-0.8823792162995603,-0.00010580380617038714,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_03.csv
0.005,10000000.0,erroneous,feedback U_0,3,2,-1.3328004916796528,0.39146818133154554,-0.05314213612056916,-0.6884654268759643,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_03.csv
0.005,10000000.0,erroneous,feedback U_0,3,3,0.7786447554844091,0.32559030323729676,-2.5638178041771162,-1.3253048846687785,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_03.csv
0.005,10000000.0,erroneous,feedback U_0,3,4,1.9328169635519736,0.9252877731898167,-2.1305542183479083,-2.0557259040680185,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_03.csv
0.005,10000000.0,erroneous,feedback U_0,3,5,0.916079321103371,0.7103849501632555,2.8444666508185956,-1.8360053233408589,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_03.csv
0.005,10000000.0,erroneous,feedback U_0,3,6,-1.8789315607965218,1.2159665307862397,-1.0859619998432672,0.2910372718727195,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_03.csv
0.005,10000000.0,erroneous,feedback U_0,3,7,-2.681276744164358,-1.747280841752938,2.845169192048304,-2.6848197662295776,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_03.csv
0.005,10000000.0,erroneous,feedback U_0,3,8,-0.13888122096713484,1.7363910407704428,-0.6880573737076956,-0.10215823608585185,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_03.csv
0.005,10000000.0,erroneous,feedback U_0,3,9,1.280223273280159,0.4669168398389608,0.27777481255843567,1.9581161189156415,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_03.csv
0.005,10000000.0,erroneous,feedback U_0,4,1,1.2163817178029428,-2.048888645445841,2.157977482954266,-1.197652567770335e-07,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_04.csv
0.005,10000000.0,erroneous,feedback U_0,4,2,-0.3563646993516711,-0.5801231089218035,-0.7647736372304369,-0.3373385528058808,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_04.csv
0.005,10000000.0,erroneous,feedback U_0,4,3,-1.5022983865812634,0.2659110591963668,0.7965515042641977,0.42720262226433264,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_04.csv
0.005,10000000.0,erroneous,feedback U_0,4,4,0.9520011938172965,0.29067803651212465,-1.1135624179239585,-0.5726023845069377,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_04.csv
0.005,10000000.0,erroneous,feedback U_0,4,5,-0.2302551778273469,0.520854327506792,0.010682877731023041,0.30020958141539,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_04.csv
0.005,10000000.0,erroneous,feedback U_0,4,6,-0.20185092067438454,0.10781849524483987,0.49347979664439695,-1.600495784781319e-07,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_04.csv
0.005,10000000.0,erroneous,feedback U_0,4,7,0.09275290893039105,-0.588165281963789,0.10800089656485863,-0.059003429328094624,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_04.csv
0.005,10000000.0,erroneous,feedback U_0,4,8,0.045908715452971656,-0.07353411302145947,0.10797238423984352,-0.009466582320737497,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_04.csv
0.005,10000000.0,erroneous,feedback U_0,4,9,0.05372879231419159,0.10665560039545484,-0.02331702084986718,-0.035318366133508215,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_04.csv
0.005,10000000.0,erroneous,feedback U_0,5,1,-1.0965839728207605,-1.8715185822667133,-0.9435472389769781,-0.00047210726159022836,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_05.csv
0.005,10000000.0,erroneous,feedback U_0,5,2,2.2107487822787815,0.19022105382753626,-2.4734577979146715,-1.6272796209296163,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_05.csv
0.005,10000000.0,erroneous,feedback U_0,5,3,0.19335930981332283,1.0031046034149678,0.20573617321757595,-0.3843106934092075,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_05.csv
0.005,10000000.0,erroneous,feedback U_0,5,4,-1.3890394255250127,0.6170528147234228,-2.6546039065576843,0.08243325781058904,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_05.csv
0.005,10000000.0,erroneous,feedback U_0,5,5,3.1387840767119024,-0.5956707311004434,1.7969865128942917,-0.07242464023055128,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_05.csv
0.005,10000000.0,erroneous,feedback U_0,5,6,-0.25214571383596507,0.964254033508977,-0.36028247378998934,1.200863325401721,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_05.csv
0.005,10000000.0,erroneous,feedback U_0,5,7,-2.1805236671506627,-2.961628460138457,2.8027802035033953,0.7913246561362854,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_05.csv
0.005,10000000.0,erroneous,feedback U_0,5,8,1.3454830116883245,-1.6333128305350781,-0.6410756515011277,0.09956510542707399,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_05.csv
0.005,10000000.0,erroneous,feedback U_0,5,9,-1.9524352361244375,-0.4751259041807111,-2.7159269322149653,2.1988985059560906,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_05.csv
0.005,10000000.0,erroneous,feedback U_0,6,1,-0.6392723804240313,-2.533609220797734,-2.3419636058836137,5.13439793413749e-07,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_06.csv
0.005,10000000.0,erroneous,feedback U_0,6,2,2.865834091579648,-2.2931578367903653,-0.04994869324620705,0.5029689318380529,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_06.csv
0.005,10000000.0,erroneous,feedback U_0,6,3,2.7090570746354805,2.3146340476787186,1.067836356776017,2.464162464507556,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_06.csv
0.005,10000000.0,erroneous,feedback U_0,6,4,-1.5727986597052088,-2.2434555843601394,2.9748145409163653,-1.735994402387554,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_06.csv
0.005,10000000.0,erroneous,feedback U_0,6,5,-2.223096061170676,1.2635700406817076,1.1847377109990191,-0.8593701490678205,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_06.csv
0.005,10000000.0,erroneous,feedback U_0,6,6,1.7403413297615262,1.2262967101024467,0.3369611322766771,-2.0300968812483826,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_06.csv
0.005,10000000.0,erroneous,feedback U_0,6,7,-0.02105439740160185,0.3616820922744071,0.023754981774058152,0.0006442273289035342,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_06.csv
0.005,10000000.0,erroneous,feedback U_0,6,8,-0.007613743958330374,-0.22436701706884807,-0.016620972651506045,-1.4574944212025116e-12,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_06.csv
0.005,10000000.0,erroneous,feedback U_0,6,9,-0.013776993629159637,-0.18193666873352013,-0.009745751036947106,9.104942051339062e-05,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_06.csv
0.005,10000000.0,erroneous,feedback U_0,7,1,2.1287162274628555,1.275144465651502,0.6821055822913217,-9.364514583620676e-06,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_07.csv
0.005,10000000.0,erroneous,feedback U_0,7,2,0.3683068040689023,2.6191296868536886,1.3432519125492304,-2.1067267157806366,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_07.csv
0.005,10000000.0,erroneous,feedback U_0,7,3,0.13458558076342347,0.4852959888151642,1.6240028104494144,0.4333893801864805,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_07.csv
0.005,10000000.0,erroneous,feedback U_0,7,4,-0.26226687403552695,-0.9668514654770652,0.780390574829761,-0.39008092178071274,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_07.csv
0.005,10000000.0,erroneous,feedback U_0,7,5,0.20919248490327966,1.145793565201983,0.4668310276667642,0.04396388696828062,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_07.csv
0.005,10000000.0,erroneous,feedback U_0,7,6,-0.8270288168828086,-0.31828638960956146,0.4188700021775277,-0.21160284000372173,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_07.csv
0.005,10000000.0,erroneous,feedback U_0,7,7,-0.05017008207906686,-0.06533392807779015,-0.047248340125459524,-0.014787988485579223,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_07.csv
0.005,10000000.0,erroneous,feedback U_0,7,8,-0.03853741696346331,-0.07916579562453151,-0.03672866778286436,-0.0005898629451996098,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_07.csv
0.005,10000000.0,erroneous,feedback U_0,7,9,-0.040214559980231504,-0.08388115727920788,-0.038430173313957254,-3.200431260015778e-06,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_0__eig_07.csv
0.005,10000000.0,erroneous,feedback U_1,0,1,1.8875836214640727,-3.141592653589793,-3.0415243032596244,-0.0032205298669458426,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_1__eig_00.csv
0.005,10000000.0,erroneous,feedback U_1,0,2,0.6925224376672601,2.2539195372205167,0.021079260530691975,-2.716509411429136,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_1__eig_00.csv
0.005,10000000.0,erroneous,feedback U_1,0,3,1.0359348090650422,-2.6199160422980485,2.9931687000179155,2.075294581874981,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_1__eig_00.csv
0.005,10000000.0,erroneous,feedback U_1,0,4,0.7985191794267259,2.365857815383794,-0.7831922791175548,-2.158351224156866,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_1__eig_00.csv
0.005,10000000.0,erroneous,feedback U_1,0,5,-1.2976831023326763,-0.6477829825609134,0.3818581147266787,0.5357984650054352,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_1__eig_00.csv
0.005,10000000.0,erroneous,feedback U_1,0,6,1.7381371574316318,-0.626242340145091,1.9132501299826248,1.883482165501601,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_1__eig_00.csv
0.005,10000000.0,erroneous,feedback U_1,0,7,-2.0717993469631586,-0.10166427523644479,3.141592653589793,-2.2837459277993037,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_1__eig_00.csv
0.005,10000000.0,erroneous,feedback U_1,0,8,1.372886794908817,0.45084287614660656,-1.919917980411231,0.9691033248499676,sequences/p_5p000000000000em03__C_1p000ep07__feedback_u_1__eig_00.csv
